,wellName,MD,CALI,GR,RHOB,NPHI,RACEHM,RACELM,RPCEHM,RPCELM,PHIF,SW,VSH,VSH_class,SW_class
220,15/9-F-1 A,3453.0,8.6251,48.355,2.4242,0.2166,1.1427,0.7954,1.1849,1.0803,0.129,0.9109,0.3122,2,1
221,15/9-F-1 A,3453.1,8.6719,53.979,2.426,0.2186,1.2087,0.7809,1.4543,1.1701,0.128,0.8535,0.357,2,1
222,15/9-F-1 A,3453.2,8.6718,54.0171,2.4198,0.2234,1.2384,0.7685,2.0577,1.3423,0.1315,0.7249,0.3573,2,0
223,15/9-F-1 A,3453.3,8.625,55.0645,2.4114,0.2241,1.3007,0.7744,2.8692,1.5324,0.1363,0.6162,0.3655,2,0
224,15/9-F-1 A,3453.4,8.625,57.8691,2.4077,0.2236,1.4356,0.789,2.8627,1.681,0.1385,0.6127,0.3878,2,0
225,15/9-F-1 A,3453.5,8.625,61.3142,2.4129,0.2232,1.3879,0.8058,2.4941,1.6649,0.1355,0.6644,0.4151,2,0
226,15/9-F-1 A,3453.6,8.6251,64.8741,2.4264,0.2227,1.3053,0.7955,2.3764,1.6313,0.1278,0.7155,0.4434,2,0
227,15/9-F-1 A,3453.7,8.6719,68.6775,2.4452,0.2297,1.2514,0.7692,2.385,1.602,0.1171,0.7736,0.4735,3,0
228,15/9-F-1 A,3453.8,8.6719,75.192,2.4668,0.2402,1.217,0.7435,2.4538,1.6052,0.1047,0.8502,0.5251,3,1
229,15/9-F-1 A,3453.9,8.6718,83.7442,2.4896,0.2538,1.2892,0.7316,2.5752,1.6816,0.0917,0.9502,0.593,3,1
230,15/9-F-1 A,3454.0,8.625,91.1352,2.5099,0.2625,1.5002,0.7261,2.8752,1.8741,0.0801,1.0,0.6518,3,1
231,15/9-F-1 A,3454.1,8.6249,92.5951,2.5254,0.2703,1.7608,0.7182,3.8707,2.2293,0.0712,1.0,0.6635,3,1
232,15/9-F-1 A,3454.2,8.5782,88.9875,2.5319,0.2674,1.8459,0.6974,5.5036,2.4086,0.0675,0.9054,0.635,3,1
233,15/9-F-1 A,3454.3,8.625,82.4449,2.5243,0.2611,1.2299,0.6321,5.8016,2.2177,0.0718,0.8315,0.5832,3,1
234,15/9-F-1 A,3454.4,8.6249,70.0421,2.4982,0.2499,0.7915,0.5602,2.0277,1.4004,0.0867,1.0,0.4848,3,1
235,15/9-F-1 A,3454.5,8.5858,56.7585,2.4589,0.2419,0.6909,0.5303,0.8427,0.8246,0.1091,1.0,0.3793,2,1
236,15/9-F-1 A,3454.6,8.5468,43.3204,2.416,0.2297,0.6176,0.515,0.5119,0.584,0.1337,1.0,0.2727,2,1
237,15/9-F-1 A,3454.7,8.5002,30.9538,2.3779,0.2226,0.5144,0.4905,0.3345,0.4422,0.1554,1.0,0.1744,1,1
238,15/9-F-1 A,3454.8,8.5781,22.499,2.3456,0.2106,0.3881,0.4556,0.2551,0.3568,0.1739,1.0,0.1072,1,1
239,15/9-F-1 A,3454.9,8.5781,17.7272,2.3163,0.2069,0.3207,0.4255,0.241,0.3234,0.1906,1.0,0.0693,1,1
240,15/9-F-1 A,3455.0,8.5781,14.1347,2.2913,0.2056,0.2758,0.3987,0.2543,0.3131,0.2049,1.0,0.0408,1,1
241,15/9-F-1 A,3455.1,8.5781,12.3865,2.2726,0.205,0.2481,0.3687,0.2553,0.2945,0.2157,1.0,0.0269,1,1
242,15/9-F-1 A,3455.2,8.5781,11.8687,2.2596,0.2053,0.2464,0.3447,0.247,0.2702,0.2231,1.0,0.0228,1,1
243,15/9-F-1 A,3455.3,8.5782,11.1185,2.2497,0.2071,0.2695,0.3303,0.2336,0.2438,0.2287,1.0,0.0168,1,1
244,15/9-F-1 A,3455.4,8.6248,11.2585,2.2438,0.2074,0.2817,0.3196,0.23,0.2291,0.2321,1.0,0.0179,1,1
245,15/9-F-1 A,3455.5,8.5468,10.8139,2.2424,0.2175,0.2745,0.3071,0.2294,0.2231,0.2329,1.0,0.0144,1,1
246,15/9-F-1 A,3455.6,8.5235,10.3472,2.2445,0.2146,0.2625,0.2953,0.2273,0.2199,0.2317,1.0,0.0107,1,1
247,15/9-F-1 A,3455.7,8.5469,11.4588,2.2483,0.2132,0.2507,0.2847,0.2225,0.2174,0.2295,1.0,0.0195,1,1
248,15/9-F-1 A,3455.8,8.547,11.9785,2.2523,0.2096,0.2397,0.274,0.2153,0.2158,0.2273,1.0,0.0236,1,1
249,15/9-F-1 A,3455.9,8.5781,11.9771,2.2561,0.2091,0.2308,0.2659,0.2109,0.2154,0.2251,1.0,0.0236,1,1
250,15/9-F-1 A,3456.0,8.5781,11.3753,2.2599,0.21,0.225,0.2588,0.2116,0.2148,0.2229,1.0,0.0188,1,1
251,15/9-F-1 A,3456.1,8.5781,12.2437,2.2632,0.212,0.2217,0.2517,0.2168,0.2134,0.221,1.0,0.0258,1,1
252,15/9-F-1 A,3456.2,8.5781,11.6399,2.2661,0.214,0.2179,0.2427,0.2233,0.2104,0.2194,1.0,0.0209,1,1
253,15/9-F-1 A,3456.3,8.5781,12.7861,2.2679,0.2135,0.2159,0.2375,0.2196,0.2087,0.2183,1.0,0.03,1,1
254,15/9-F-1 A,3456.4,8.5781,12.9043,2.2675,0.2101,0.2151,0.2353,0.2162,0.2079,0.2186,1.0,0.031,1,1
255,15/9-F-1 A,3456.5,8.5781,12.8056,2.2647,0.2053,0.2149,0.235,0.2143,0.2077,0.2202,1.0,0.0302,1,1
256,15/9-F-1 A,3456.6,8.5781,13.4925,2.2604,0.2026,0.2143,0.2349,0.2129,0.2079,0.2226,1.0,0.0356,1,1
257,15/9-F-1 A,3456.7,8.5781,14.1011,2.2561,0.2034,0.2155,0.2355,0.2169,0.2077,0.2251,1.0,0.0405,1,1
258,15/9-F-1 A,3456.8,8.5781,13.9626,2.2515,0.2063,0.2154,0.2361,0.2206,0.208,0.2277,1.0,0.0394,1,1
259,15/9-F-1 A,3456.9,8.5781,13.6633,2.2471,0.2096,0.2153,0.2376,0.2233,0.2085,0.2302,1.0,0.037,1,1
260,15/9-F-1 A,3457.0,8.5781,14.6836,2.245,0.2126,0.2171,0.2412,0.2245,0.2089,0.2314,1.0,0.0451,1,1
261,15/9-F-1 A,3457.1,8.5781,15.3338,2.247,0.2158,0.2149,0.2456,0.2263,0.2096,0.2303,1.0,0.0503,1,1
262,15/9-F-1 A,3457.2,8.5781,15.2383,2.2527,0.2184,0.2058,0.2535,0.2306,0.2127,0.227,1.0,0.0495,1,1
263,15/9-F-1 A,3457.3,8.5781,14.9068,2.26,0.2193,0.1974,0.2631,0.234,0.2187,0.2229,1.0,0.0469,1,1
264,15/9-F-1 A,3457.4,8.5781,15.666,2.2685,0.2171,0.1978,0.2724,0.2331,0.2282,0.218,1.0,0.0529,1,1
265,15/9-F-1 A,3457.5,8.5781,15.6183,2.2781,0.2129,0.2162,0.2792,0.2375,0.2374,0.2125,1.0,0.0525,1,1
266,15/9-F-1 A,3457.6,8.5781,17.1752,2.2884,0.2087,0.2435,0.2902,0.2492,0.2485,0.2066,1.0,0.0648,1,1
267,15/9-F-1 A,3457.7,8.5781,20.3231,2.2989,0.206,0.2689,0.3037,0.2666,0.26,0.2006,1.0,0.0897,1,1
268,15/9-F-1 A,3457.8,8.5781,27.1926,2.3101,0.2045,0.2839,0.318,0.2873,0.2703,0.1942,1.0,0.1442,1,1
269,15/9-F-1 A,3457.9,8.5781,34.2223,2.3239,0.2039,0.2867,0.3263,0.3017,0.2767,0.1863,1.0,0.2002,2,1
270,15/9-F-1 A,3458.0,8.5781,34.5078,2.3382,0.2049,0.2883,0.3394,0.3072,0.2812,0.1782,1.0,0.2025,2,1
271,15/9-F-1 A,3458.1,8.5781,32.2775,2.3484,0.2085,0.2917,0.3587,0.3029,0.2844,0.1723,1.0,0.1848,1,1
272,15/9-F-1 A,3458.2,8.5781,28.0572,2.3519,0.2152,0.4136,0.423,0.3681,0.3771,0.1703,1.0,0.1513,1,1
273,15/9-F-1 A,3458.3,8.5781,27.2199,2.3513,0.2232,0.9654,0.6146,0.7906,0.8236,0.1707,0.8299,0.1445,1,1
274,15/9-F-1 A,3458.4,8.5782,29.6591,2.3521,0.2248,1.0782,0.6318,1.2546,0.9995,0.1702,0.6918,0.1639,1,0
275,15/9-F-1 A,3458.5,8.6249,33.5613,2.3551,0.2216,1.228,0.6531,2.2008,1.2658,0.1685,0.558,0.1948,1,0
276,15/9-F-1 A,3458.6,8.5781,38.5274,2.3567,0.2127,1.3106,0.6685,3.2732,1.535,0.1676,0.4807,0.2344,2,0
277,15/9-F-1 A,3458.7,8.5781,36.8785,2.3559,0.1953,1.3357,0.6884,3.8569,1.6887,0.1681,0.4471,0.2214,2,0
278,15/9-F-1 A,3458.8,8.5781,32.5796,2.3595,0.1746,1.2917,0.7213,3.2333,1.7075,0.1661,0.4812,0.1872,1,0
279,15/9-F-1 A,3458.9,8.5782,27.8863,2.3784,0.1537,1.3175,0.7505,2.9439,1.8069,0.1553,0.5222,0.1499,1,0
280,15/9-F-1 A,3459.0,8.6251,25.7888,2.4212,0.1294,1.4155,0.7757,3.5201,1.9427,0.1309,0.5509,0.1333,1,0
281,15/9-F-1 A,3459.1,8.6718,23.9591,2.4821,0.1148,1.3787,0.7866,3.3267,1.8472,0.0961,0.711,0.1187,1,0
282,15/9-F-1 A,3459.2,8.6251,23.8279,2.5445,0.107,1.3832,0.7841,3.0978,1.803,0.0603,1.0,0.1177,1,1
283,15/9-F-1 A,3459.3,8.6719,24.1808,2.5905,0.097,1.3184,0.7663,3.3624,1.7648,0.0341,1.0,0.1205,1,1
284,15/9-F-1 A,3459.4,8.6719,24.7688,2.6085,0.094,1.2734,0.7471,3.5227,1.7437,0.0237,1.0,0.1252,1,1
285,15/9-F-1 A,3459.5,8.6718,22.1261,2.5983,0.0949,1.2431,0.7305,3.4054,1.6777,0.0295,1.0,0.1042,1,1
286,15/9-F-1 A,3459.6,8.625,20.6119,2.564,0.1014,1.1832,0.7042,2.7194,1.4891,0.0491,1.0,0.0922,1,1
287,15/9-F-1 A,3459.7,8.6249,18.9958,2.512,0.1075,1.1176,0.6777,1.99,1.2244,0.0787,1.0,0.0794,1,1
288,15/9-F-1 A,3459.8,8.5781,17.9031,2.4521,0.1193,0.9824,0.6477,1.278,0.9935,0.113,0.9158,0.0707,1,1
289,15/9-F-1 A,3459.9,8.5781,16.8726,2.3967,0.1307,0.7477,0.607,0.7131,0.7568,0.1447,0.962,0.0625,1,1
290,15/9-F-1 A,3460.0,8.5781,16.4464,2.3558,0.1429,0.5991,0.5656,0.5311,0.6322,0.1681,0.9684,0.0591,1,1
291,15/9-F-1 A,3460.1,8.5781,16.8733,2.332,0.1542,0.5459,0.5445,0.4978,0.5858,0.1817,0.938,0.0625,1,1
292,15/9-F-1 A,3460.2,8.5781,16.5684,2.3223,0.1643,0.5046,0.5221,0.432,0.5238,0.1873,0.9712,0.06,1,1
293,15/9-F-1 A,3460.3,8.5781,18.0014,2.3217,0.173,0.4957,0.5061,0.3831,0.4719,0.1876,1.0,0.0714,1,1
294,15/9-F-1 A,3460.4,8.5781,17.6845,2.3244,0.1798,0.4994,0.4946,0.3749,0.4458,0.1861,1.0,0.0689,1,1
295,15/9-F-1 A,3460.5,8.5781,18.3283,2.3255,0.1845,0.4844,0.4766,0.3844,0.432,0.1854,1.0,0.074,1,1
296,15/9-F-1 A,3460.6,8.5781,19.0582,2.3217,0.1873,0.441,0.4448,0.3963,0.4175,0.1876,1.0,0.0798,1,1
297,15/9-F-1 A,3460.7,8.5782,19.9003,2.3141,0.1886,0.3998,0.4154,0.4028,0.3996,0.1919,0.9863,0.0865,1,1
298,15/9-F-1 A,3460.8,8.6249,21.5569,2.3056,0.1856,0.3695,0.3952,0.4074,0.3895,0.1968,0.9659,0.0996,1,1
299,15/9-F-1 A,3460.9,8.5781,22.2182,2.2988,0.1873,0.3213,0.3699,0.4095,0.3805,0.2007,0.9506,0.1049,1,1
300,15/9-F-1 A,3461.0,8.5781,22.5457,2.2934,0.1853,0.3067,0.358,0.3911,0.3615,0.2038,0.9579,0.1075,1,1
301,15/9-F-1 A,3461.1,8.5781,21.6229,2.288,0.1833,0.3091,0.3526,0.3578,0.3498,0.2069,0.9806,0.1002,1,1
302,15/9-F-1 A,3461.2,8.5781,21.0217,2.2829,0.1817,0.3036,0.344,0.3075,0.3306,0.2098,1.0,0.0954,1,1
303,15/9-F-1 A,3461.3,8.5781,21.5897,2.2796,0.1809,0.2965,0.3356,0.2689,0.3172,0.2117,1.0,0.0999,1,1
304,15/9-F-1 A,3461.4,8.5781,20.8655,2.2805,0.1812,0.3014,0.3321,0.2566,0.3091,0.2111,1.0,0.0942,1,1
305,15/9-F-1 A,3461.5,8.5781,19.7411,2.2868,0.1824,0.3236,0.3334,0.2638,0.3029,0.2075,1.0,0.0853,1,1
306,15/9-F-1 A,3461.6,8.5781,18.5076,2.2978,0.1848,0.3634,0.3364,0.2985,0.3091,0.2013,1.0,0.0755,1,1
307,15/9-F-1 A,3461.7,8.5781,17.4058,2.3112,0.1881,0.372,0.337,0.3612,0.3289,0.1936,1.0,0.0667,1,1
308,15/9-F-1 A,3461.8,8.5781,17.0995,2.3221,0.1916,0.3001,0.3287,0.4073,0.361,0.1874,0.9951,0.0643,1,1
309,15/9-F-1 A,3461.9,8.5782,17.873,2.3269,0.1942,0.2649,0.3301,0.3698,0.3555,0.1846,1.0,0.0704,1,1
310,15/9-F-1 A,3462.0,8.6015,20.7643,2.3262,0.1919,0.3114,0.3447,0.3501,0.337,0.185,1.0,0.0933,1,1
311,15/9-F-1 A,3462.1,8.5781,21.5367,2.3216,0.1935,0.3772,0.3647,0.3314,0.3214,0.1877,1.0,0.0995,1,1
312,15/9-F-1 A,3462.2,8.5781,21.8694,2.3163,0.1912,0.417,0.3914,0.3131,0.3182,0.1907,1.0,0.1021,1,1
313,15/9-F-1 A,3462.3,8.5781,23.2533,2.3108,0.1887,0.3855,0.4024,0.3184,0.3357,0.1938,1.0,0.113,1,1
314,15/9-F-1 A,3462.4,8.5781,27.8212,2.3054,0.1867,0.3844,0.4119,0.3276,0.3512,0.1969,1.0,0.1492,1,1
315,15/9-F-1 A,3462.5,8.5781,34.0814,2.3003,0.1855,0.3934,0.4296,0.3395,0.3743,0.1998,1.0,0.1989,1,1
316,15/9-F-1 A,3462.6,8.5781,38.9416,2.2973,0.1847,0.4441,0.4596,0.3694,0.4067,0.2015,1.0,0.2376,2,1
317,15/9-F-1 A,3462.7,8.5781,42.474,2.2984,0.1838,0.5287,0.4911,0.462,0.4476,0.2009,0.9343,0.2657,2,1
318,15/9-F-1 A,3462.8,8.5781,43.1125,2.3018,0.1823,0.5947,0.522,0.5955,0.5026,0.199,0.8495,0.2707,2,1
319,15/9-F-1 A,3462.9,8.5781,42.9442,2.3044,0.1809,0.5929,0.5411,0.6823,0.5573,0.1975,0.808,0.2694,2,1
320,15/9-F-1 A,3463.0,8.5781,42.6374,2.3063,0.1808,0.5971,0.5518,0.7123,0.5935,0.1964,0.797,0.2669,2,0
321,15/9-F-1 A,3463.1,8.5781,44.2546,2.3093,0.1819,0.6142,0.5649,0.7938,0.6443,0.1947,0.7699,0.2798,2,0
322,15/9-F-1 A,3463.2,8.5781,44.7796,2.3151,0.1838,0.6289,0.5853,0.9262,0.7225,0.1914,0.7332,0.284,2,0
323,15/9-F-1 A,3463.3,8.5781,44.201,2.3235,0.1853,0.6652,0.6104,0.9077,0.757,0.1866,0.7533,0.2794,2,0
324,15/9-F-1 A,3463.4,8.5781,42.9925,2.3346,0.1856,0.688,0.6453,0.8428,0.7593,0.1802,0.7962,0.2698,2,0
325,15/9-F-1 A,3463.5,8.5782,43.0643,2.3485,0.1844,0.668,0.677,0.864,0.791,0.1723,0.8166,0.2703,2,1
326,15/9-F-1 A,3463.6,8.6016,44.1764,2.365,0.1824,0.6726,0.7022,0.882,0.8169,0.1629,0.8476,0.2792,2,1
327,15/9-F-1 A,3463.7,8.6017,45.2853,2.3843,0.1778,0.7043,0.735,0.8711,0.8321,0.1519,0.9019,0.288,2,1
328,15/9-F-1 A,3463.8,8.625,45.2953,2.4042,0.1773,0.7493,0.7613,0.8413,0.8342,0.1405,0.9728,0.288,2,1
329,15/9-F-1 A,3463.9,8.625,45.8074,2.4207,0.1783,0.7887,0.7766,0.8173,0.831,0.131,1.0,0.2921,2,1
330,15/9-F-1 A,3464.0,8.625,46.8865,2.4301,0.1808,0.8368,0.7976,0.7903,0.8341,0.1257,1.0,0.3006,2,1
331,15/9-F-1 A,3464.1,8.625,48.7321,2.4317,0.1836,0.8857,0.8182,0.7814,0.8507,0.1247,1.0,0.3152,2,1
332,15/9-F-1 A,3464.2,8.6251,52.9065,2.4291,0.1849,0.9245,0.8391,0.8119,0.879,0.1262,1.0,0.3484,2,1
333,15/9-F-1 A,3464.3,8.6719,57.5279,2.4255,0.1803,0.9373,0.8506,0.8465,0.9081,0.1283,1.0,0.3851,2,1
334,15/9-F-1 A,3464.4,8.6719,59.5305,2.4214,0.1769,0.9465,0.8648,0.8875,0.9435,0.1306,1.0,0.401,2,1
335,15/9-F-1 A,3464.5,8.6718,60.3823,2.415,0.1746,0.965,0.8779,0.9248,0.9784,0.1343,1.0,0.4077,2,1
336,15/9-F-1 A,3464.6,8.6483,62.4228,2.4065,0.1747,0.9901,0.8872,0.959,1.0048,0.1391,0.9624,0.4239,2,1
337,15/9-F-1 A,3464.7,8.6251,66.4997,2.4007,0.1798,1.0244,0.8983,1.0211,1.0456,0.1425,0.9282,0.4564,3,1
338,15/9-F-1 A,3464.8,8.6483,65.4066,2.4017,0.1791,1.0614,0.9082,1.0849,1.0815,0.1419,0.9064,0.4477,2,1
339,15/9-F-1 A,3464.9,8.625,64.2573,2.4097,0.1827,1.0731,0.9167,1.1346,1.1062,0.1373,0.9116,0.4385,2,1
340,15/9-F-1 A,3465.0,8.625,64.3986,2.4215,0.1808,1.0548,0.9247,1.2077,1.1343,0.1306,0.9258,0.4397,2,1
341,15/9-F-1 A,3465.1,8.625,63.3548,2.4328,0.1775,1.0733,0.936,1.2885,1.1711,0.1241,0.9371,0.4314,2,1
342,15/9-F-1 A,3465.2,8.6251,63.9576,2.4426,0.1739,1.1174,0.9391,1.3645,1.1947,0.1185,0.9513,0.4361,2,1
343,15/9-F-1 A,3465.3,8.6485,67.5994,2.4519,0.168,1.1044,0.9323,1.4776,1.2245,0.1132,0.9636,0.4649,3,1
344,15/9-F-1 A,3465.4,8.672,73.8115,2.4609,0.1635,1.0705,0.9154,1.4885,1.2214,0.1081,1.0,0.5142,3,1
345,15/9-F-1 A,3465.5,8.7031,79.7854,2.4689,0.1607,1.0348,0.8981,1.4207,1.1709,0.1035,1.0,0.5617,3,1
346,15/9-F-1 A,3465.6,8.7031,83.399,2.4746,0.1575,0.986,0.8802,1.2447,1.078,0.1002,1.0,0.5904,3,1
347,15/9-F-1 A,3465.7,8.7031,86.41,2.4796,0.1543,0.9101,0.8417,1.2638,1.0303,0.0974,1.0,0.6145,3,1
348,15/9-F-1 A,3465.8,8.703,81.5581,2.4847,0.1522,0.8626,0.8217,1.3083,1.0031,0.0945,1.0,0.5761,3,1
349,15/9-F-1 A,3465.9,8.6719,69.9921,2.4893,0.154,0.8144,0.8015,1.2418,0.9499,0.0918,1.0,0.4843,3,1
350,15/9-F-1 A,3466.0,8.6719,59.5436,2.4911,0.156,0.7586,0.7804,1.1391,0.8936,0.0908,1.0,0.4013,2,1
351,15/9-F-1 A,3466.1,8.672,54.5859,2.4891,0.1608,0.7344,0.767,0.9951,0.8343,0.0919,1.0,0.3618,2,1
352,15/9-F-1 A,3466.2,8.7032,53.8868,2.4844,0.1643,0.7483,0.7704,0.7673,0.7369,0.0946,1.0,0.3563,2,1
353,15/9-F-1 A,3466.3,8.75,53.0186,2.4791,0.1772,0.7507,0.777,0.6386,0.6734,0.0977,1.0,0.3493,2,1
354,15/9-F-1 A,3466.4,8.7501,53.2463,2.4743,0.1931,0.7354,0.7761,0.6035,0.6549,0.1004,1.0,0.351,2,1
355,15/9-F-1 A,3466.5,8.7812,58.7085,2.4707,0.207,0.6947,0.7741,0.5991,0.654,0.1025,1.0,0.3944,2,1
356,15/9-F-1 A,3466.6,8.75,61.4101,2.4674,0.2206,0.6416,0.7732,0.6169,0.6564,0.1043,1.0,0.416,2,1
357,15/9-F-1 A,3466.7,8.7499,57.8859,2.4619,0.227,0.6137,0.7796,0.5996,0.6487,0.1075,1.0,0.388,2,1
358,15/9-F-1 A,3466.8,8.7265,56.513,2.4494,0.232,0.6333,0.7972,0.5576,0.6319,0.1146,1.0,0.3771,2,1
359,15/9-F-1 A,3466.9,8.7031,56.8046,2.4265,0.232,0.6855,0.8244,0.53,0.629,0.1277,1.0,0.3794,2,1
360,15/9-F-1 A,3467.0,8.703,57.3216,2.3972,0.2335,0.7433,0.8491,0.5598,0.6544,0.1444,1.0,0.3834,2,1
361,15/9-F-1 A,3467.1,8.6719,60.6283,2.3706,0.233,0.7888,0.8645,0.6271,0.6965,0.1597,1.0,0.4096,2,1
362,15/9-F-1 A,3467.2,8.6719,65.4392,2.3535,0.2314,0.8169,0.8819,0.7573,0.7817,0.1694,0.9096,0.4478,2,1
363,15/9-F-1 A,3467.3,8.6875,69.0608,2.3462,0.2249,0.7923,0.8992,0.8416,0.8625,0.1736,0.8599,0.4767,3,1
364,15/9-F-1 A,3467.4,8.7031,69.3628,2.3439,0.2184,0.8181,0.9271,0.8052,0.8578,0.1749,0.8706,0.4791,3,1
365,15/9-F-1 A,3467.5,8.7031,69.5017,2.3435,0.2135,0.8798,0.968,0.6866,0.8236,0.1751,0.9285,0.4802,3,1
366,15/9-F-1 A,3467.6,8.7031,69.2828,2.3441,0.2128,0.9306,0.994,0.6424,0.8187,0.1748,0.9553,0.4785,3,1
367,15/9-F-1 A,3467.7,8.703,66.1616,2.3476,0.2152,0.9469,0.9987,0.6699,0.8319,0.1728,0.9425,0.4537,3,1
368,15/9-F-1 A,3467.8,8.672,65.6936,2.3554,0.2165,0.9473,1.0034,0.7787,0.8857,0.1683,0.9045,0.45,3,1
369,15/9-F-1 A,3467.9,8.7031,64.8076,2.3682,0.214,0.9306,0.9999,0.9571,0.9689,0.161,0.8603,0.4429,2,1
370,15/9-F-1 A,3468.0,8.7031,66.7046,2.3843,0.2087,0.9449,0.9978,1.0908,1.0325,0.1518,0.8584,0.4579,3,1
371,15/9-F-1 A,3468.1,8.7031,70.2958,2.3999,0.2033,0.9846,1.0027,1.1953,1.0942,0.1429,0.8748,0.4865,3,1
372,15/9-F-1 A,3468.2,8.7031,71.087,2.4109,0.2001,1.0405,1.0188,1.2513,1.1472,0.1366,0.892,0.4927,3,1
373,15/9-F-1 A,3468.3,8.7031,72.0308,2.4123,0.1995,1.084,1.0387,1.2363,1.1702,0.1358,0.9024,0.5003,3,1
374,15/9-F-1 A,3468.4,8.6877,71.1585,2.403,0.1993,1.1541,1.069,1.1294,1.1446,0.1411,0.9059,0.4933,3,1
375,15/9-F-1 A,3468.5,8.7499,70.0378,2.3907,0.1942,1.1872,1.0769,1.0996,1.1498,0.1482,0.8786,0.4844,3,1
376,15/9-F-1 A,3468.6,8.7265,69.2709,2.3885,0.1924,1.1141,1.0612,1.3223,1.2128,0.1494,0.808,0.4784,3,1
377,15/9-F-1 A,3468.7,8.703,67.7831,2.4008,0.1866,1.0988,1.0538,1.5092,1.2655,0.1425,0.7933,0.4665,3,0
378,15/9-F-1 A,3468.8,8.6719,69.4313,2.4204,0.1832,1.1239,1.0556,1.576,1.2905,0.1312,0.836,0.4796,3,1
379,15/9-F-1 A,3468.9,8.672,70.4544,2.4377,0.1795,1.1663,1.0697,1.5524,1.3008,0.1213,0.8985,0.4878,3,1
380,15/9-F-1 A,3469.0,8.7031,66.9482,2.4465,0.1759,1.1877,1.084,1.5171,1.3026,0.1163,0.9312,0.46,3,1
381,15/9-F-1 A,3469.1,8.7031,61.5792,2.4459,0.1763,1.2236,1.106,1.489,1.313,0.1166,0.9247,0.4174,2,1
382,15/9-F-1 A,3469.2,8.703,57.295,2.4414,0.178,1.2588,1.1356,1.4395,1.3246,0.1192,0.9125,0.3834,2,1
383,15/9-F-1 A,3469.3,8.6719,54.446,2.441,0.1813,1.2862,1.1553,1.4056,1.3374,0.1194,0.9142,0.3606,2,1
384,15/9-F-1 A,3469.4,8.6719,56.5406,2.4473,0.1793,1.3073,1.1797,1.431,1.3793,0.1158,0.9344,0.3773,2,1
385,15/9-F-1 A,3469.5,8.6719,54.8187,2.4556,0.1714,1.3409,1.2196,1.5398,1.4661,0.1111,0.9339,0.3637,2,1
386,15/9-F-1 A,3469.6,8.6719,51.8551,2.4604,0.1587,1.4281,1.257,1.6645,1.5577,0.1083,0.9166,0.3402,2,1
387,15/9-F-1 A,3469.7,8.6719,49.5177,2.4614,0.1448,1.5001,1.2822,1.9075,1.6482,0.1078,0.866,0.3217,2,1
388,15/9-F-1 A,3469.8,8.6719,45.0102,2.4639,0.1347,1.623,1.3146,2.3185,1.837,0.1063,0.7996,0.2858,2,0
389,15/9-F-1 A,3469.9,8.6718,42.9812,2.4772,0.1292,1.742,1.339,2.588,1.9834,0.0988,0.806,0.2697,2,1
390,15/9-F-1 A,3470.0,8.6483,42.4087,2.5047,0.1299,1.8112,1.3541,2.689,2.0533,0.0831,0.9072,0.2651,2,1
391,15/9-F-1 A,3470.1,8.625,43.5586,2.5406,0.1289,1.892,1.3776,2.8327,2.1631,0.0626,1.0,0.2742,2,1
392,15/9-F-1 A,3470.2,8.625,45.2647,2.5724,0.1294,1.9781,1.3999,3.0435,2.2931,0.0444,1.0,0.2878,2,1
393,15/9-F-1 A,3470.3,8.625,45.2652,2.5981,0.1326,1.993,1.405,3.2091,2.3498,0.0297,1.0,0.2878,2,1
394,15/9-F-1 A,3470.4,8.6251,46.3089,2.62,0.1394,1.9618,1.3994,3.3249,2.372,0.02,1.0,0.2961,2,1
395,15/9-F-1 A,3470.5,8.6485,48.0704,2.6394,0.1461,1.9243,1.3888,3.1866,2.3291,0.02,1.0,0.3101,2,1
396,15/9-F-1 A,3470.6,8.6719,49.1028,2.6487,0.1568,1.9282,1.3793,2.8572,2.2138,0.02,1.0,0.3183,2,1
397,15/9-F-1 A,3470.7,8.6719,46.2862,2.6377,0.1653,1.89,1.3622,2.4868,2.0775,0.02,1.0,0.296,2,1
398,15/9-F-1 A,3470.8,8.6719,41.39,2.6073,0.1711,1.7615,1.3198,2.1667,1.921,0.0243,1.0,0.2571,2,1
399,15/9-F-1 A,3470.9,8.6719,39.3472,2.5649,0.1748,1.6329,1.2795,1.8981,1.7748,0.0486,1.0,0.2409,2,1
400,15/9-F-1 A,3471.0,8.6719,37.3209,2.5232,0.1773,1.5283,1.2441,1.6308,1.6095,0.0724,1.0,0.2248,2,1
401,15/9-F-1 A,3471.1,8.6719,37.1379,2.4886,0.1777,1.4178,1.1971,1.397,1.4205,0.0922,1.0,0.2233,2,1
402,15/9-F-1 A,3471.2,8.6719,39.1219,2.4624,0.1749,1.2662,1.1417,1.1886,1.2596,0.1072,1.0,0.2391,2,1
403,15/9-F-1 A,3471.3,8.6719,39.2626,2.447,0.1699,1.1564,1.0965,1.0478,1.15,0.116,1.0,0.2402,2,1
404,15/9-F-1 A,3471.4,8.6718,38.7867,2.4444,0.1652,1.0937,1.0526,0.9993,1.0961,0.1175,1.0,0.2364,2,1
405,15/9-F-1 A,3471.5,8.625,38.2082,2.4545,0.1661,1.0617,1.0212,1.0777,1.1007,0.1117,1.0,0.2318,2,1
406,15/9-F-1 A,3471.6,8.625,37.9467,2.4694,0.1671,1.0413,0.993,1.2728,1.1531,0.1032,1.0,0.2298,2,1
